Day fraction since midnight on 11/30/2019	7 kPa (Pa)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	Coagulant Pump ()	Clay Pump ()	clay pump flow rate (mL/s)	Water Pump ()
0.00003613	-3065.87915039	111.35033417	79.60838318	0.00363188	0.00000000	167.19006742	5.38191778	0.00161358	67.00071429
0.00009402	-3232.84375000	103.36113739	81.20630646	0.00363188	0.00000000	167.19006742	5.89921684	0.00176947	67.00071429
0.00015189	-2342.37963867	101.30714417	81.15316772	0.00363188	0.00000000	167.19006742	6.04812418	0.00181433	67.00071429
0.00020975	-2652.48754883	94.17224121	79.91458130	0.00363188	0.00000000	167.19006742	6.58942669	0.00197835	67.00071429
0.00026763	-2743.87670898	93.01548767	80.51327515	0.00363188	0.00000000	167.19006742	6.77918340	0.00202669	67.00071429
0.00032549	-3151.36865234	94.36045074	82.15339661	0.00363188	0.00000000	167.19006742	6.72564691	0.00201820	67.00071429
0.00038337	-4714.10693359	97.82789612	77.75136566	0.00363188	0.00000000	167.19006742	6.49886777	0.00194985	67.00071429
0.00044124	-4232.40136719	91.62207794	77.59265900	0.00363188	0.00000000	167.19006742	6.99776622	0.00210007	67.00071429
0.00049912	-2556.51123047	84.82299805	78.03527832	0.00363188	0.00000000	167.19006742	7.58678768	0.00227733	67.00071429
0.00055698	-2535.14941406	80.92890930	81.33222961	0.00363188	0.00000000	167.19006742	8.08332187	0.00242667	67.00071429
0.00061485	-2001.40148926	78.22718048	82.48097229	0.00363188	0.00000000	167.19006742	8.47404375	0.00254413	67.00071429
0.00067273	-2371.98608398	78.17623901	80.37649536	0.00363188	0.00000000	167.19006742	8.74210398	0.00262462	67.00071429
0.00073058	-2595.37451172	89.61919403	78.92310333	0.00363188	0.00000000	167.19006742	7.99248340	0.00239866	67.00071429
0.00078849	-3433.96704102	96.10002136	77.99040222	0.00363188	0.00000000	167.19006742	7.57306631	0.00227226	67.00071429
0.00084634	-5002.85791016	111.35702515	76.88328552	0.00363188	0.00000000	167.19006742	6.43311755	0.00192899	67.00071429
0.00090420	-4101.03662109	102.99984741	77.87950897	0.00363188	0.00000000	167.19006742	6.93673368	0.00208076	67.00071429
0.00096209	-2719.39868164	95.72280884	77.71497345	0.00363188	0.00000000	167.19006742	7.49194534	0.00224796	67.00071429
0.00101994	-2035.45568848	92.07327271	80.45526886	0.00363188	0.00000000	167.19006742	7.77154104	0.00233215	67.00071429
0.00107781	-2361.39892578	91.67510223	79.56566620	0.00363188	0.00000000	167.19006742	7.92323172	0.00237915	67.00071429
0.00113568	-3003.28466797	89.97099304	81.85214996	0.00363188	0.00000000	167.19006742	8.08681087	0.00244303	67.00071429
0.00119355	-3025.69384766	92.29883575	80.72561646	0.00363188	0.00000000	167.19006742	8.09443694	0.00242905	67.00071429
0.00125144	-2623.07299805	98.30949402	78.48851013	0.00363188	0.00000000	167.19006742	7.66375794	0.00229928	67.00071429
0.00130931	-4165.33691406	124.09210968	77.85852814	0.00363188	0.00000000	167.19006742	5.68750378	0.00170413	67.00071429
0.00136716	-5031.16503906	123.63273621	77.64537811	0.00363188	0.00000000	167.19006742	5.23164136	0.00156714	67.00071429
0.00142504	-3755.95703125	110.67660522	79.37374115	0.00363188	0.00000000	167.19006742	6.24980983	0.00187401	67.00071429
0.00148292	-2379.73803711	102.60530090	79.71010590	0.00363188	0.00000000	167.19006742	6.78621775	0.00203564	67.00071429
0.00154079	-2315.41357422	96.79815674	80.59371948	0.00363188	0.00000000	167.19006742	7.18811263	0.00215667	67.00071429
0.00159865	-2615.12792969	90.97495270	80.65198517	0.00363188	0.00000000	167.19006742	7.72091402	0.00231707	67.00071429
0.00165652	-2323.20043945	93.89716339	80.41660309	0.00363188	0.00000000	167.19006742	7.58565752	0.00227623	67.00071429
0.00171440	-2491.33764648	103.46498108	80.38739014	0.00363188	0.00000000	167.19006742	7.13241286	0.00213969	67.00071429
0.00177227	-4163.99609375	112.76530457	78.78374481	0.00363188	0.00000000	167.19006742	6.13918314	0.00184063	67.00071429
0.00183015	-4131.90673828	112.17591095	77.13162994	0.00363188	0.00000000	167.19006742	6.03946023	0.00181077	67.00071429
0.00188801	-2880.43090820	101.17645264	78.02249146	0.00363188	0.00000000	167.19006742	6.59739916	0.00197887	67.00071429
0.00194587	-2231.42407227	97.70059967	75.22548676	0.00363188	0.00000000	167.19006742	6.85965695	0.00205788	67.00071429
0.00200375	-1811.68603516	97.05516052	78.00176239	0.00363188	0.00000000	167.19006742	7.06914573	0.00213536	67.00071429
0.00206162	-2411.99072266	96.05871582	80.05091095	0.00363188	0.00000000	167.19006742	7.19510901	0.00215885	67.00071429
0.00211949	-1927.95263672	95.88216400	77.09548950	0.00363188	0.00000000	167.19006742	7.38595956	0.00221627	67.00071429
0.00217737	-2318.06713867	98.20086670	78.29381561	0.00363188	0.00000000	167.19006742	7.13325223	0.00214013	67.00071429
0.00223523	-3015.89501953	106.49459839	76.58597565	0.00363188	0.00000000	167.19006742	6.57665066	0.00197252	67.00071429
0.00229310	-4091.48999023	112.14285278	76.62940979	0.00363188	0.00000000	167.19006742	6.37228776	0.00191105	67.00071429
0.00235099	-4545.36962891	117.82202148	75.55053711	0.00363188	0.00000000	167.19006742	5.42059214	0.00162461	67.00071429
0.00240886	-3438.10839844	112.41043854	78.56779480	0.00363188	0.00000000	167.19006742	5.58893174	0.00167546	67.00071429
0.00246672	-2108.00781250	103.06436157	78.68056488	0.00363188	0.00000000	167.19006742	6.16786051	0.00184996	67.00071429
0.00252460	-2687.00537109	102.66566467	78.49025726	0.00363188	0.00000000	167.19006742	6.28088002	0.00188403	67.00071429
0.00258247	-2928.85620117	101.01055908	81.16841888	0.00363188	0.00000000	167.19006742	6.64810086	0.00199463	67.00071429
0.00264035	-3130.97656250	107.68749237	79.84354401	0.00363188	0.00000000	167.19006742	5.74145435	0.00172162	67.00071429
0.00269820	-3860.97167969	102.45480347	78.68666077	0.00363188	0.00000000	167.19006742	6.19991141	0.00185976	67.00071429
0.00275608	-3462.32714844	96.95783234	78.00407410	0.00363188	0.00000000	167.19006742	6.39806439	0.00191945	67.00071429
0.00281395	-2867.36743164	87.57827759	78.35566711	0.00363188	0.00000000	167.19006742	7.22654404	0.00216896	67.00071429
0.00287183	-2290.29516602	86.85594940	78.72219086	0.00363188	0.00000000	167.19006742	7.55192915	0.00226338	67.00071429
0.00292970	-2189.04028320	84.18939209	80.20691681	0.00363188	0.00000000	167.19006742	7.83655228	0.00235233	67.00071429
0.00298757	-2370.83569336	86.00598907	79.88092804	0.00363188	0.00000000	167.19006742	7.84885645	0.00235584	67.00071429
0.00304543	-1671.79211426	95.57627869	80.38884735	0.00363188	0.00000000	167.19006742	7.28533192	0.00218599	67.00071429
0.00310331	-2366.90820312	101.42806244	80.56175232	0.00363188	0.00000000	167.19006742	6.75327085	0.00202576	67.00071429
0.00316118	-2933.90600586	103.71696472	79.73350525	0.00363188	0.00000000	167.19006742	6.70875729	0.00201237	67.00071429
0.00321906	-4182.53027344	116.35347748	77.45359039	0.00363188	0.00000000	167.19006742	5.64766607	0.00169275	67.00071429
0.00327691	-4103.20751953	119.30381012	77.88563538	0.00363188	0.00000000	167.19006742	5.12845454	0.00153671	67.00071429
0.00333480	-2901.38720703	114.60314941	80.16427612	0.00363188	0.00000000	167.19006742	5.38482034	0.00161412	67.00071429
0.00339266	-2586.86718750	107.12184143	79.27500153	0.00363188	0.00000000	167.19006742	5.85006071	0.00175439	67.00071429
0.00345052	-2952.68237305	99.89694214	79.92410278	0.00363188	0.00000000	167.19006742	6.32700177	0.00189808	67.00071429
0.00350841	-2431.49560547	100.38752747	81.63153076	0.00363188	0.00000000	167.19006742	6.31906609	0.00189569	67.00071429
0.00356628	-2741.28442383	99.21595764	81.09091187	0.00363188	0.00000000	167.19006742	6.40570646	0.00192178	67.00071429
0.00362415	-3464.04614258	100.55607605	80.84776306	0.00363188	0.00000000	167.19006742	6.32805162	0.00189840	67.00071429
0.00368202	-4224.95166016	98.86587524	79.62747192	0.00363188	0.00000000	167.19006742	6.40192842	0.00192065	67.00071429
0.00373990	-3763.44238281	92.23145294	79.05860901	0.00363188	0.00000000	167.19006742	6.77592089	0.00208687	67.00071429
0.00379776	-2761.16870117	86.27564240	79.53575897	0.00363188	0.00000000	167.19006742	7.45754694	0.00223850	67.00071429
0.00385564	-2811.62524414	84.35101318	80.08335114	0.00363188	0.00000000	167.19006742	7.73567198	0.00232203	67.00071429
0.00391350	-2734.41552734	83.82083893	79.83917236	0.00363188	0.00000000	167.19006742	7.98346879	0.00239646	67.00071429
0.00397136	-2546.36279297	84.78022003	81.31658936	0.00363188	0.00000000	167.19006742	8.03904275	0.00241305	67.00071429
0.00402926	-3086.14404297	88.47940063	82.64509583	0.00363188	0.00000000	167.19006742	7.93404221	0.00238124	67.00071429
0.00408710	-2965.39477539	93.44466400	82.44304657	0.00363188	0.00000000	167.19006742	7.65308339	0.00229654	67.00071429
0.00414497	-4134.04687500	113.35223389	79.91088867	0.00363188	0.00000000	167.19006742	6.25090366	0.00183123	67.00071429
0.00420284	-4600.18359375	125.22035980	78.83930969	0.00363188	0.00000000	167.19006742	4.82507414	0.00144510	67.00071429
0.00426071	-3655.37744141	114.47907257	82.16078186	0.00363188	0.00000000	167.19006742	5.60717684	0.00168080	67.00071429
0.00431859	-2845.11059570	107.40876007	81.57077026	0.00363188	0.00000000	167.19006742	6.01087940	0.00180929	67.00071429
0.00437646	-2521.90429687	103.23366547	82.47216034	0.00363188	0.00000000	167.19006742	6.15061974	0.00184475	67.00071429
0.00443434	-2392.40356445	98.64118195	84.16390991	0.00363188	0.00000000	167.19006742	6.60349124	0.00198117	67.00071429
0.00449221	-2132.28808594	103.19641876	82.51203918	0.00363188	0.00000000	167.19006742	6.31243004	0.00189349	67.00071429
0.00455008	-3199.37646484	106.63825226	81.36721039	0.00363188	0.00000000	167.19006742	5.96165256	0.00178789	67.00071429
0.00460794	-3764.42285156	108.42565155	83.16654968	0.00363188	0.00000000	167.19006742	5.78016819	0.00171997	67.00071429
0.00466583	-5044.90722656	108.23390198	81.75545502	0.00363188	0.00000000	167.19006742	5.57907958	0.00169707	67.00071429
0.00472370	-4314.36083984	100.65313721	81.89050293	0.00363188	0.00000000	167.19006742	5.91641033	0.00177457	67.00071429
0.00478156	-3021.70751953	93.01871490	83.84124756	0.00363188	0.00000000	167.19006742	6.76731898	0.00203085	67.00071429
0.00483943	-2680.34692383	89.83786011	85.38678741	0.00363188	0.00000000	167.19006742	6.98569966	0.00212494	67.00071429
0.00489730	-2190.98974609	83.93455505	82.74205780	0.00363188	0.00000000	167.19006742	7.58884467	0.00227800	67.00071429
0.00495518	-2405.52612305	84.76768494	88.53710937	0.00363188	0.00000000	167.19006742	7.73946776	0.00232327	67.00071429
0.00501304	-2318.08129883	92.76771545	85.65262604	0.00363188	0.00000000	167.19006742	7.41654746	0.00218199	67.00071429
0.00507092	-2500.20922852	92.02359009	87.55716705	0.00363188	0.00000000	167.19006742	7.32662274	0.00219861	67.00071429
0.00512879	-4291.44482422	101.87047577	85.05339050	0.00363188	0.00000000	167.19006742	6.67982162	0.00200378	67.00071429
0.00518665	-4982.74121094	116.22302246	82.16777039	0.00363188	0.00000000	167.19006742	5.62702196	0.00165878	67.00071429
0.00524452	-3964.07690430	111.07202911	84.63397980	0.00363188	0.00000000	167.19006742	5.72832405	0.00171746	67.00071429
0.00530239	-2678.42724609	108.70185852	87.77657318	0.00363188	0.00000000	167.19006742	5.86057396	0.00175736	67.00071429
0.00536028	-2239.88110352	102.69589996	90.16224670	0.00363188	0.00000000	167.19006742	6.17095855	0.00187401	67.00071429
0.00541814	-2459.82006836	98.51187897	90.62650299	0.00363188	0.00000000	167.19006742	6.56824641	0.00197063	67.00071429
0.00547602	-2281.53466797	109.11563110	90.21706390	0.00363188	0.00000000	167.19006742	5.80273267	0.00171937	67.00071429
0.00553389	-2409.30932617	109.98024750	89.41373444	0.00363188	0.00000000	167.19006742	5.60723753	0.00167126	67.00071429
0.00559176	-3733.01220703	112.21224976	88.03205109	0.00363188	0.00000000	167.19006742	5.39376844	0.00161715	67.00071429
0.00564963	-5132.20996094	111.67769623	84.34311676	0.00363188	0.00000000	167.19006742	5.21405276	0.00156319	67.00071429
0.00570751	-4217.70947266	101.63928986	86.05615234	0.00363188	0.00000000	167.19006742	5.89012740	0.00177149	67.00071429
0.00576538	-2429.59375000	96.25968933	86.24812317	0.00363188	0.00000000	167.19006742	6.38594111	0.00191618	67.00071429
0.00582325	-2471.25683594	92.65032196	88.39717102	0.00363188	0.00000000	167.19006742	6.65059426	0.00199582	67.00071429
0.00588110	-2423.88696289	85.31417847	89.29256439	0.00363188	0.00000000	167.19006742	7.19389672	0.00219093	67.00071429
0.00593900	-1940.75537109	88.92209625	90.49763489	0.00363188	0.00000000	167.19006742	7.20799104	0.00216344	67.00071429
0.00599686	-2623.57641602	94.23223114	88.81639099	0.00363188	0.00000000	167.19006742	6.85861351	0.00205809	67.00071429
0.00605473	-3126.03393555	103.73985291	89.31954193	0.00363188	0.00000000	167.19006742	6.16902513	0.00185038	67.00071429
0.00611258	-4831.76562500	109.71385956	88.04959106	0.00363188	0.00000000	167.19006742	5.89049044	0.00176655	67.00071429
0.00617046	-4268.82666016	104.78009033	87.46544647	0.00363188	0.00000000	167.19006742	5.94540292	0.00178319	67.00071429
0.00622834	-2696.60351562	100.49885559	89.61597443	0.00363188	0.00000000	167.19006742	6.24562793	0.00187364	67.00071429
0.00628622	-2312.22143555	95.81192780	90.58227539	0.00363188	0.00000000	167.19006742	6.55596339	0.00196711	67.00071429
0.00634409	-2065.06445312	94.41872406	90.37100983	0.00363188	0.00000000	167.19006742	6.76416436	0.00203071	67.00071429
0.00640194	-1934.05505371	92.63198853	90.48286438	0.00363188	0.00000000	167.19006742	7.09790837	0.00209554	67.00071429
0.00645983	-2236.87377930	97.67140961	90.41342163	0.00363188	0.00000000	167.19006742	6.83068335	0.00204960	67.00071429
0.00651770	-2210.26000977	101.18951416	90.12150574	0.00363188	0.00000000	167.19006742	6.45322857	0.00193591	67.00071429
0.00657557	-3488.36499023	107.21706390	90.01154327	0.00363188	0.00000000	167.19006742	5.92523357	0.00177694	67.00071429
0.00663344	-5089.75292969	115.39982605	85.43804169	0.00363188	0.00000000	167.19006742	5.55386325	0.00166517	67.00071429
0.00669132	-4203.26806641	109.84511566	89.12760925	0.00363188	0.00000000	167.19006742	5.47276378	0.00164090	67.00071429
0.00674918	-2874.81591797	104.83843994	92.08632660	0.00363188	0.00000000	167.19006742	5.82116046	0.00174592	67.00071429
0.00680706	-2236.42553711	100.83425903	91.60991669	0.00363188	0.00000000	167.19006742	6.12227380	0.00183664	67.00071429
0.00686494	-2437.49731445	98.50401306	92.55462646	0.00363188	0.00000000	167.19006742	6.22820930	0.00186855	67.00071429
0.00692280	-2316.27807617	101.23338318	91.43693542	0.00363188	0.00000000	167.19006742	6.07781068	0.00182323	67.00071429
0.00698066	-2897.98120117	104.36817932	91.42028809	0.00363188	0.00000000	167.19006742	5.87550595	0.00174498	67.00071429
0.00703854	-4745.44042969	108.85069275	88.09698486	0.00363188	0.00000000	167.19006742	5.51053760	0.00165248	67.00071429
0.00709640	-3987.43334961	100.49068451	86.86178589	0.00363188	0.00000000	167.19006742	5.99040360	0.00179708	67.00071429
0.00715426	-2909.44824219	93.53577423	88.64126587	0.00363188	0.00000000	167.19006742	6.51853624	0.00195614	67.00071429
0.00721214	-2097.50341797	87.66354370	87.45581818	0.00363188	0.00000000	167.19006742	6.95616404	0.00208786	67.00071429
0.00727001	-2291.74877930	86.34814453	87.85416412	0.00363188	0.00000000	167.19006742	7.28356588	0.00219049	67.00071429
0.00732790	-2518.03100586	85.03725433	89.88026428	0.00363188	0.00000000	167.19006742	7.51533685	0.00226462	67.00071429
0.00738577	-2237.43579102	90.72839355	86.59540558	0.00363188	0.00000000	167.19006742	7.53492213	0.00226162	67.00071429
0.00744362	-2814.77099609	97.29383087	85.50585937	0.00363188	0.00000000	167.19006742	6.82440607	0.00204758	67.00071429
0.00750151	-2629.99462891	97.27436829	87.59425354	0.00363188	0.00000000	167.19006742	6.88270956	0.00205740	67.00071429
0.00755937	-4575.79150391	112.64030457	85.74051666	0.00363188	0.00000000	167.19006742	5.74492038	0.00172238	67.00071429
0.00761724	-4751.99316406	120.29199982	84.81499481	0.00363188	0.00000000	167.19006742	4.94316838	0.00148117	67.00071429
0.00767511	-3882.76220703	113.51871490	85.82697296	0.00363188	0.00000000	167.19006742	5.21763006	0.00156402	67.00071429
0.00773298	-2909.01733398	106.59934235	89.65655518	0.00363188	0.00000000	167.19006742	5.57378728	0.00167142	67.00071429
0.00779086	-2817.34252930	102.10572815	87.74345398	0.00363188	0.00000000	167.19006742	5.97570657	0.00179253	67.00071429
0.00784873	-2364.88378906	97.63829803	89.04655457	0.00363188	0.00000000	167.19006742	6.22928066	0.00186890	67.00071429
0.00790659	-3028.60278320	98.43112183	85.65754700	0.00363188	0.00000000	167.19006742	6.29055112	0.00188733	67.00071429
0.00796447	-2384.35180664	100.03104401	89.74983978	0.00363188	0.00000000	167.19006742	6.16226766	0.00184868	67.00071429
0.00802235	-3926.44775391	102.71327972	89.16310883	0.00363188	0.00000000	167.19006742	5.93320085	0.00177971	67.00071429
0.00808021	-4832.19140625	107.13994598	85.89285278	0.00363188	0.00000000	167.19006742	5.57261014	0.00167112	67.00071429
0.00813809	-4320.07861328	100.30887604	88.32514191	0.00363188	0.00000000	167.19006742	5.93595633	0.00181238	67.00071429
0.00819596	-3232.96704102	95.66246033	87.58464050	0.00363188	0.00000000	167.19006742	6.22505648	0.00192156	67.00071429
0.00825383	-2388.03784180	93.08575439	88.94180298	0.00363188	0.00000000	167.19006742	6.51975137	0.00195639	67.00071429
0.00831168	-2883.49340820	88.73599243	91.06995392	0.00363188	0.00000000	167.19006742	7.05407160	0.00211728	67.00071429
0.00836957	-2772.96606445	89.37876129	88.68984985	0.00363188	0.00000000	167.19006742	7.16314662	0.00213541	67.00071429
0.00842744	-2888.15722656	93.15058899	89.64695740	0.00363188	0.00000000	167.19006742	6.89786310	0.00206995	67.00071429
0.00848530	-3068.22631836	104.26672363	87.33422852	0.00363188	0.00000000	167.19006742	6.12164446	0.00183609	67.00071429
0.00854317	-4728.71240234	116.85746002	85.57281494	0.00363188	0.00000000	167.19006742	5.17060313	0.00151878	67.00071429
0.00860105	-4480.89501953	108.49497986	85.68643951	0.00363188	0.00000000	167.19006742	5.36252196	0.00160779	67.00071429
0.00865892	-2855.68457031	100.62842560	85.43169403	0.00363188	0.00000000	167.19006742	6.08553423	0.00182561	67.00071429
0.00871679	-2958.23413086	93.30448914	86.92338562	0.00363188	0.00000000	167.19006742	6.58776412	0.00199669	67.00071429
0.00877467	-2710.39892578	88.10828400	87.16991425	0.00363188	0.00000000	167.19006742	7.05231684	0.00211667	67.00071429
0.00883254	-2206.04760742	89.99794006	87.29166412	0.00363188	0.00000000	167.19006742	7.09496472	0.00212937	67.00071429
0.00889039	-3259.75048828	90.93190765	85.12498474	0.00363188	0.00000000	167.19006742	7.13724871	0.00213716	67.00071429
0.00894828	-3074.10180664	92.44649506	87.71461487	0.00363188	0.00000000	167.19006742	7.08611599	0.00212650	67.00071429
0.00900617	-4185.07421875	100.06912231	87.24527740	0.00363188	0.00000000	167.19006742	6.56163351	0.00196847	67.00071429
0.00906401	-4467.84375000	114.83554840	82.74331665	0.00363188	0.00000000	167.19006742	5.40486838	0.00161669	67.00071429
0.00912190	-4044.92553711	113.32579803	87.12790680	0.00363188	0.00000000	167.19006742	5.33222923	0.00159846	67.00071429
0.00917975	-2692.19531250	110.23260498	85.49915314	0.00363188	0.00000000	167.19006742	5.47556131	0.00164177	67.00071429
0.00923764	-2427.02416992	105.23863220	84.64591980	0.00363188	0.00000000	167.19006742	5.71809304	0.00173225	67.00071429
0.00929551	-2303.06835937	104.08175659	87.70606232	0.00363188	0.00000000	167.19006742	5.90518488	0.00177128	67.00071429
0.00935336	-2585.83300781	103.01220703	86.24359131	0.00363188	0.00000000	167.19006742	5.88387043	0.00176490	67.00071429
0.00941125	-2261.61303711	103.87957001	85.43008423	0.00363188	0.00000000	167.19006742	5.78702084	0.00173583	67.00071429
0.00946911	-3235.75805664	106.27606201	84.95231628	0.00363188	0.00000000	167.19006742	5.63169550	0.00168904	67.00071429
0.00952698	-4691.07275391	112.30963135	82.56353760	0.00363188	0.00000000	167.19006742	5.01772240	0.00150424	67.00071429
0.00958485	-4142.13916016	99.71089935	83.07324219	0.00363188	0.00000000	167.19006742	5.70384636	0.00177051	67.00071429
0.00964272	-2772.72021484	93.72439575	86.06922913	0.00363188	0.00000000	167.19006742	6.26502770	0.00187993	67.00071429
0.00970059	-1951.35424805	91.78575134	83.32289124	0.00363188	0.00000000	167.19006742	6.58445036	0.00197606	67.00071429
0.00975847	-2844.07250977	90.31341553	82.08328247	0.00363188	0.00000000	167.19006742	6.78751570	0.00203740	67.00071429
0.00981635	-2763.16015625	89.88496399	83.20762634	0.00363188	0.00000000	167.19006742	6.93048447	0.00208005	67.00071429
0.00987420	-2916.67553711	91.02951050	82.61603546	0.00363188	0.00000000	167.19006742	6.93235057	0.00208205	67.00071429
0.00993209	-2652.61572266	94.22435760	84.80424500	0.00363188	0.00000000	167.19006742	6.93978069	0.00203359	67.00071429
0.00998997	-4405.34765625	115.18741608	81.37396240	0.00363188	0.00000000	167.19006742	5.36912692	0.00160963	67.00071429
0.01004783	-4702.92333984	112.08495331	81.16934967	0.00363188	0.00000000	167.19006742	5.26124050	0.00157731	67.00071429
0.01010570	-3089.56469727	100.61432648	83.46773529	0.00363188	0.00000000	167.19006742	6.07656531	0.00182291	67.00071429
0.01016356	-2591.50317383	94.81021881	81.47345734	0.00363188	0.00000000	167.19006742	6.49900259	0.00195012	67.00071429
0.01022146	-2313.55151367	96.80550385	82.33471680	0.00363188	0.00000000	167.19006742	6.43180211	0.00192982	67.00071429
0.01027931	-2592.02343750	87.64548492	84.29875946	0.00363188	0.00000000	167.19006742	7.22307963	0.00216801	67.00071429
0.01033718	-2200.10424805	92.61219788	84.41316986	0.00363188	0.00000000	167.19006742	6.98036501	0.00209480	67.00071429
0.01039506	-3024.29028320	104.68811035	83.43761444	0.00363188	0.00000000	167.19006742	6.06411380	0.00181882	67.00071429
0.01045292	-4385.04101562	117.59358215	80.60043335	0.00363188	0.00000000	167.19006742	4.99113199	0.00149579	67.00071429
0.01051080	-3744.88964844	108.66793823	80.91492462	0.00363188	0.00000000	167.19006742	5.36653743	0.00160901	67.00071429
0.01056865	-2505.58032227	102.97203827	81.18719482	0.00363188	0.00000000	167.19006742	5.83369817	0.00174980	67.00071429
0.01062654	-2222.94824219	97.37355804	80.49066162	0.00363188	0.00000000	167.19006742	6.29308923	0.00188816	67.00071429
0.01068439	-2308.44360352	94.29189301	80.83395386	0.00363188	0.00000000	167.19006742	6.55625482	0.00196740	67.00071429
0.01074228	-1963.35522461	95.06774139	83.14794159	0.00363188	0.00000000	167.19006742	6.63985323	0.00199247	67.00071429
0.01080015	-1929.03967285	102.93580627	80.70086670	0.00363188	0.00000000	167.19006742	6.14916027	0.00179840	67.00071429
0.01085802	-2443.02807617	112.53774261	80.33807373	0.00363188	0.00000000	167.19006742	5.26458774	0.00157835	67.00071429
0.01091588	-4010.92700195	119.42158508	80.01306152	0.00363188	0.00000000	167.19006742	4.75802729	0.00142594	67.00071429
0.01097376	-4125.60839844	111.99059296	78.57302856	0.00363188	0.00000000	167.19006742	4.91431986	0.00147323	67.00071429
0.01103164	-3391.66015625	99.69483948	79.02276611	0.00363188	0.00000000	167.19006742	5.69616154	0.00170878	67.00071429
0.01108951	-2629.89843750	92.50414276	78.70203400	0.00363188	0.00000000	167.19006742	6.35442094	0.00190703	67.00071429
0.01114737	-2416.61962891	87.54103088	78.84254456	0.00363188	0.00000000	167.19006742	6.82174730	0.00204769	67.00071429
0.01120525	-2415.78515625	86.33293915	79.32482147	0.00363188	0.00000000	167.19006742	7.02966684	0.00211009	67.00071429
0.01126312	-2629.17358398	86.34421539	78.05154419	0.00363188	0.00000000	167.19006742	7.27648786	0.00218426	67.00071429
0.01132098	-2808.64404297	99.06955719	79.74545288	0.00363188	0.00000000	167.19006742	6.31297371	0.00189397	67.00071429
0.01137885	-3322.99829102	101.55813599	78.89872742	0.00363188	0.00000000	167.19006742	6.36373729	0.00190925	67.00071429
0.01143673	-4663.99804687	111.91334534	77.81758118	0.00363188	0.00000000	167.19006742	5.40056558	0.00161923	67.00071429
0.01149461	-4148.53710937	106.37052155	77.73096466	0.00363188	0.00000000	167.19006742	5.62248639	0.00168619	67.00071429
0.01155247	-2819.33740234	99.18921661	80.00924683	0.00363188	0.00000000	167.19006742	6.06924934	0.00182077	67.00071429
0.01161035	-2456.42163086	96.39381409	80.46888733	0.00363188	0.00000000	167.19006742	6.35245986	0.00190668	67.00071429
0.01166821	-2423.14355469	93.89173126	81.63336182	0.00363188	0.00000000	167.19006742	6.50662333	0.00197634	67.00071429
0.01172608	-2907.99877930	91.66999817	81.31087494	0.00363188	0.00000000	167.19006742	6.78025209	0.00203477	67.00071429
0.01178396	-2775.63256836	97.61334229	80.70039368	0.00363188	0.00000000	167.19006742	6.45980037	0.00193818	67.00071429
0.01184181	-2608.27587891	106.37012482	81.70744324	0.00363188	0.00000000	167.19006742	5.78049341	0.00173359	67.00071429
0.01189970	-4299.39257812	118.16982269	78.04448700	0.00363188	0.00000000	167.19006742	4.85897126	0.00145618	67.00071429
0.01195757	-4449.03955078	114.64640808	77.62470245	0.00363188	0.00000000	167.19006742	4.87074590	0.00145992	67.00071429
0.01201543	-3272.52270508	102.77774048	79.01931000	0.00363188	0.00000000	167.19006742	5.68189435	0.00170432	67.00071429
0.01207330	-2421.33349609	94.94004822	79.20912933	0.00363188	0.00000000	167.19006742	6.09646906	0.00182919	67.00071429
0.01213118	-1892.23303223	94.47638702	80.63710022	0.00363188	0.00000000	167.19006742	6.28115858	0.00188477	67.00071429
0.01218906	-2847.77954102	91.62158966	80.26268768	0.00363188	0.00000000	167.19006742	6.61766140	0.00198603	67.00071429
0.01224693	-2846.37377930	90.22154236	79.70807648	0.00363188	0.00000000	167.19006742	6.85096236	0.00205620	67.00071429
0.01230480	-2343.46948242	93.81938171	81.25498962	0.00363188	0.00000000	167.19006742	6.70923869	0.00201340	67.00071429
0.01236267	-3564.78979492	97.65643311	80.85747528	0.00363188	0.00000000	167.19006742	6.39024065	0.00191729	67.00071429
0.01242054	-4788.26171875	112.36753082	76.33892822	0.00363188	0.00000000	167.19006742	5.15126388	0.00154412	67.00071429
0.01247841	-3938.38354492	101.00555420	80.54151154	0.00363188	0.00000000	167.19006742	5.89156333	0.00176724	67.00071429
0.01253628	-2470.04785156	94.73146057	80.42542267	0.00363188	0.00000000	167.19006742	6.31680625	0.00194328	67.00071429
0.01259415	-2191.19018555	94.40404510	78.31820679	0.00363188	0.00000000	167.19006742	6.59730216	0.00197973	67.00071429
0.01265202	-2959.04565430	91.41723633	80.55599976	0.00363188	0.00000000	167.19006742	6.80331087	0.00204170	67.00071429
0.01270989	-2819.71875000	90.59747314	81.30136871	0.00363188	0.00000000	167.19006742	6.99138837	0.00209825	67.00071429
0.01276775	-2372.18164062	102.92575836	79.35768127	0.00363188	0.00000000	167.19006742	6.19704162	0.00183170	67.00071429
0.01282563	-4054.79028320	112.22540283	78.75952148	0.00363188	0.00000000	167.19006742	5.46083796	0.00163731	67.00071429
0.01288351	-4231.90917969	113.85541534	77.02932739	0.00363188	0.00000000	167.19006742	5.09350185	0.00152675	67.00071429
