Day fraction since midnight on 11/26/2019	7 kPa (Pa)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	Coagulant Pump ()	Clay Pump ()	clay pump flow rate (mL/s)	Water Pump ()
0.38359697	-2100.03906250	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.07248522	67.00071429
0.38365484	-2033.82153320	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.07622111	67.00071429
0.38371273	-2003.73254395	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.07928345	67.00071429
0.38377060	-1980.64379883	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.08199843	67.00071429
0.38382846	-1949.01599121	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.08573261	67.00071429
0.38388634	-1883.61474609	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.08879074	67.00071429
0.38394420	-1808.35180664	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.09184258	67.00071429
0.38400207	-1823.98144531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.09489728	67.00071429
0.38405995	-1865.39306641	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.09862881	67.00071429
0.38411781	-1859.97045898	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.10169218	67.00071429
0.38417569	-1828.06896973	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.10440666	67.00071429
0.38423355	-1829.49523926	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.10814052	67.00071429
0.38429144	-1846.51721191	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.11119501	67.00071429
0.38434930	-1829.78442383	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.11425205	67.00071429
0.38440718	-1823.54223633	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.11799234	67.00071429
0.38446504	-1834.01184082	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.12104938	67.00071429
0.38452291	-1927.77685547	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.12411717	67.00071429
0.38458079	-1856.93212891	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.12683679	67.00071429
0.38463864	-1845.56787109	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.13057709	67.00071429
0.38469651	-1856.28442383	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.13363200	67.00071429
0.38475440	-1852.11047363	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.13737259	67.00071429
0.38481225	-1846.40161133	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.14043151	67.00071429
0.38487013	-1839.70898437	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.14348836	67.00071429
0.38492801	-1841.63073730	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.14655164	67.00071429
0.38498587	-1845.44421387	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.14927255	67.00071429
0.38504375	-1846.98278809	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.15301027	67.00071429
0.38510161	-1851.87988281	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.15606583	67.00071429
0.38515949	-1853.61560059	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.15980251	67.00071429
0.38521736	-1862.36743164	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.16285713	67.00071429
0.38527522	-1865.14343262	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.16591150	67.00071429
0.38533310	-1866.36328125	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.16897636	67.00071429
0.38539097	-1862.40820312	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.17271740	67.00071429
0.38544883	-1862.27990723	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.17543337	67.00071429
0.38550669	-1860.19238281	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.17916733	67.00071429
0.38556457	-1861.99694824	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.18222289	67.00071429
0.38562246	-1864.95581055	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.18527985	67.00071429
0.38568032	-1865.94580078	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.18833696	67.00071429
0.38573818	-1874.48840332	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.19206953	67.00071429
0.38579606	-1885.16296387	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.19513306	67.00071429
0.38585392	-1889.62622070	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.19785150	67.00071429
0.38591179	-1901.07897949	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.20159236	67.00071429
0.38596968	-1907.80786133	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.20464728	67.00071429
0.38602755	-1907.76831055	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.20770330	67.00071429
0.38608541	-1910.53039551	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.21144020	67.00071429
0.38614327	-1915.75646973	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.21449705	67.00071429
0.38620096	-1918.54504395	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.21755118	67.00071429
0.38625858	-1925.30102539	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.22025812	67.00071429
0.38631621	-1933.45056152	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.22398233	67.00071429
0.38637384	-1956.72338867	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.22702584	67.00071429
0.38643147	-1983.60620117	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.23006939	67.00071429
0.38648910	-1959.17236328	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.23378887	67.00071429
0.38654672	-1966.99072266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.23683161	67.00071429
0.38660434	-1969.58032227	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.23988219	67.00071429
0.38666198	-1972.54711914	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.24258925	67.00071429
0.38671959	-2002.41894531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.24631139	67.00071429
0.38677723	-1996.83728027	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.24935541	67.00071429
0.38683485	-2000.31213379	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.25307777	67.00071429
0.38689247	-2007.40515137	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.25612215	67.00071429
0.38695011	-2004.40441895	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.25916370	67.00071429
0.38700773	-2014.79199219	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.26221042	67.00071429
0.38706536	-2019.19604492	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.26592914	67.00071429
0.38712300	-2028.81176758	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.26863373	67.00071429
0.38718062	-2036.22778320	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.27235220	67.00071429
0.38723826	-1998.37756348	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.27539125	67.00071429
0.38729588	-1993.02893066	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.27843423	67.00071429
0.38735350	-1998.78088379	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.28147461	67.00071429
0.38741114	-2006.49572754	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.28519313	67.00071429
0.38746876	-2017.53173828	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.28824367	67.00071429
0.38752638	-2004.73937988	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.29094943	67.00071429
0.38758402	-2013.00598145	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.29467080	67.00071429
0.38764164	-2013.86010742	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.29771251	67.00071429
0.38769926	-2026.68164062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.30075046	67.00071429
0.38775689	-2023.96923828	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.30378988	67.00071429
0.38781454	-2033.50463867	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.30750980	67.00071429
0.38787216	-2036.17785645	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.31055806	67.00071429
0.38792978	-2041.98876953	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.31326139	67.00071429
0.38798740	-2046.25793457	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.31698292	67.00071429
0.38804504	-2054.94995117	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.32002054	67.00071429
0.38810266	-2059.75292969	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.32306080	67.00071429
0.38816030	-2062.54711914	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.32678167	67.00071429
0.38821793	-2070.03027344	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.32982382	67.00071429
0.38827557	-2069.24072266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.33287041	67.00071429
0.38833318	-2081.07397461	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.33557623	67.00071429
0.38839081	-2077.18017578	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.33929738	67.00071429
0.38844842	-2086.43041992	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.34233639	67.00071429
0.38850605	-2086.50317383	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.34605910	67.00071429
0.38856369	-2091.69482422	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.34909940	67.00071429
0.38862131	-2099.09057617	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.35213608	67.00071429
0.38867893	-2106.43994141	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.35518826	67.00071429
0.38873658	-2107.98461914	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.35890550	67.00071429
0.38879420	-2114.19653320	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.36161020	67.00071429
0.38885182	-2118.30371094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.36532877	67.00071429
0.38890944	-2127.77197266	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.36837067	67.00071429
0.38896708	-2128.16308594	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.37140957	67.00071429
0.38902470	-2130.17236328	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.37444900	67.00071429
0.38908232	-2132.14404297	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.37816746	67.00071429
0.38913995	-2138.93579102	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.38121978	67.00071429
0.38919759	-2142.22314453	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.38392766	67.00071429
0.38925523	-2142.34594727	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.38764745	67.00071429
0.38931284	-2146.28100586	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.39069159	67.00071429
0.38937048	-2155.58740234	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.39373177	67.00071429
0.38942810	-2151.27294922	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.39677589	67.00071429
0.38948574	-2154.57470703	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.40050049	67.00071429
0.38954335	-2156.32690430	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.40354727	67.00071429
0.38960098	-2161.38208008	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.40625466	67.00071429
0.38965881	-2159.98510742	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.40998401	67.00071429
0.38971668	-2160.09179687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.41304009	67.00071429
0.38977455	-2153.18457031	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.41609355	67.00071429
0.38983242	-2159.08081055	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.41982939	67.00071429
0.38989028	-2143.73291016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.42288380	67.00071429
0.38994817	-2148.78833008	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.42595134	67.00071429
0.39000603	-2143.19140625	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.42866761	67.00071429
0.39006390	-2144.60644531	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.43240347	67.00071429
0.39012177	-2154.61767578	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.43545547	67.00071429
0.39017963	-2141.53906250	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.43919218	67.00071429
0.39023751	-2143.96582031	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.44224526	67.00071429
0.39029538	-2146.33325195	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.44529751	67.00071429
0.39035326	-2146.52124023	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.44836079	67.00071429
0.39041113	-2135.95605469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.45209139	67.00071429
0.39046899	-2143.27343750	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.45480751	67.00071429
0.39052686	-2119.99804687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.45854168	67.00071429
0.39058474	-2124.55541992	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.46159348	67.00071429
0.39064261	-2115.10009766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.46464961	67.00071429
0.39070047	-2116.82739258	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.46770272	67.00071429
0.39075835	-2099.91357422	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.47143296	67.00071429
0.39081622	-2100.11694336	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.47449558	67.00071429
0.39087408	-2078.59277344	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.47721289	67.00071429
0.39093195	-2084.67724609	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.48094729	67.00071429
0.39098983	-2076.92089844	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.48400036	67.00071429
0.39104770	-2076.00634766	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.48705522	67.00071429
0.39110556	-2069.46826172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.49010692	67.00071429
0.39116345	-2064.27539062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.49384120	67.00071429
0.39122131	-2052.30688477	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.49690484	67.00071429
0.39127918	-2049.01611328	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.49961996	67.00071429
0.39133705	-2037.62451172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.50335559	67.00071429
0.39139493	-2037.86669922	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.50640729	67.00071429
0.39145279	-2036.12561035	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.50946169	67.00071429
0.39151066	-2022.83496094	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.51319725	67.00071429
0.39156852	-2011.18530273	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.51625080	67.00071429
0.39162641	-2018.05004883	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.51931447	67.00071429
0.39168427	-2005.76757812	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.52203305	67.00071429
0.39174213	-2017.96716309	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.52576330	67.00071429
0.39180000	-2012.43151855	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.52881685	67.00071429
0.39185788	-2006.10192871	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.53255049	67.00071429
0.39191576	-2041.64038086	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.53560348	67.00071429
0.39197362	-2061.64672852	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.53865549	67.00071429
0.39203150	-2086.86450195	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.54171627	67.00071429
0.39208936	-2097.06347656	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.54544906	67.00071429
0.39214722	-2114.01049805	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.54816621	67.00071429
0.39220511	-2116.65429687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.55190182	67.00071429
0.39226297	-2148.22607422	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.55494986	67.00071429
0.39232084	-2119.62011719	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.55800305	67.00071429
0.39237872	-2137.51416016	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.56105637	67.00071429
0.39243659	-2145.27050781	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.56478810	67.00071429
0.39249445	-2151.37353516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.56784881	67.00071429
0.39255232	-2149.11230469	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.57056651	67.00071429
0.39261021	-2172.25073242	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.57430245	67.00071429
0.39266807	-2146.20703125	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.57735435	67.00071429
0.39272594	-2144.72802734	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.58040756	67.00071429
0.39278382	-2142.33007812	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.58346066	67.00071429
0.39284168	-2163.83813477	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.58719081	67.00071429
0.39289954	-2165.58789062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.59025170	67.00071429
0.39295742	-2145.08203125	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.59296626	67.00071429
0.39301528	-2134.90014648	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.59670160	67.00071429
0.39307317	-2152.33032227	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.59975233	67.00071429
0.39313103	-2150.20239258	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.60280438	67.00071429
0.39318892	-2154.37304687	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.60653849	67.00071429
0.39324677	-2169.12719727	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.60959482	67.00071429
0.39330463	-2159.86083984	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.61265329	67.00071429
0.39336252	-2166.41845703	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.61537207	67.00071429
0.39342038	-2151.40454102	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.61910621	67.00071429
0.39347825	-2152.96704102	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.62215693	67.00071429
0.39353611	-2158.02563477	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.62588742	67.00071429
0.39359400	-2154.79223633	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.62893831	67.00071429
0.39365186	-2159.77661133	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.63199146	67.00071429
0.39370975	-2161.03100586	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.63505624	67.00071429
0.39376759	-2156.30664062	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.63878935	67.00071429
0.39382548	-2157.89257812	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.64150683	67.00071429
0.39388334	-2156.04516602	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.64523860	67.00071429
0.39394122	-2160.81616211	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.64829368	67.00071429
0.39399908	-2152.22753906	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.65134432	67.00071429
0.39405694	-2160.78198242	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.65439907	67.00071429
0.39411483	-2146.63085937	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.65813044	67.00071429
0.39417271	-2159.34326172	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.66119139	67.00071429
0.39423056	-2159.44702148	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.66390631	67.00071429
0.39428844	-2161.84667969	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.66763649	67.00071429
0.39434630	-2154.63793945	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.67068977	67.00071429
0.39440417	-2152.82470703	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.67374325	67.00071429
0.39446204	-2138.96728516	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.67747638	67.00071429
0.39451992	-2152.80639648	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.68052836	67.00071429
0.39457779	-2147.81518555	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.68359068	67.00071429
0.39463565	-2150.72558594	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.68630641	67.00071429
0.39469354	-2150.74731445	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.69004100	67.00071429
0.39475140	-2148.53930664	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.69309421	67.00071429
0.39480926	-2141.02441406	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.69682426	67.00071429
0.39486714	-2153.06323242	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.69987733	67.00071429
0.39492500	-2139.56933594	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.70292931	67.00071429
0.39498288	-2142.26318359	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.70599139	67.00071429
0.39504075	-2147.09350586	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.70870728	67.00071429
0.39509861	-2137.52050781	-999.00000000	-999.00000000	0.00363188	0.00000000	0.00000000	0.00000000	0.71244137	67.00071429
